"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
402,Moda Beach Boutique Hotel,"5.057,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04321/1050X700/tsr04321638214905283707254.jpg,"7,7","5000-7000",Marmaris - Merkez ,"90 km, Dalaman HA ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
214,Ag Hotels Antalya,"15.280,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11425/1050X700/tsr11425637490897290617780.jpg,"8","15000-17000",Antalya - Antalya Merkez-Muratpaşa ,"6 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
212,Ramada By Wyndham Tire,"18.750,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08768/tsr08768636897188991166604.jpg,"8,1","17000-19000",İzmir - Tire ,"74 km, Adnan Menderes HA ",Uygun Değil,Halk Plajı,Yok,"0","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
213,Side Sunport Hotel Spa (Ex. Side Sungate),"14.900,00 TL",,"","13000-15000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
211,Radisson Hotel Izmir Aliaga,"8.287,49 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11740/1050X700/tsr11740637614448003710357.jpg,"8,3","7000-9000",İzmir - Aliağa ,"80 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","1","0","1","0","0","1","1","0","1","0","1","0","1","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0"
401,Mielo Lara Hotel,"8.595,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10838/1050X700/tsr10838637572811014309076.jpg,"6,9","7000-9000",Antalya - Lara ,"6 km, Antalya ","200 - 300 Metre Arası",Halk Plajı,Yok,"0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
403,Monottoman Otel,"11.600,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07466/tsr07466637043409460176402.jpg,"10","11000-13000",Çeşme - Alaçatı ,"96 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
400,Meis Exclusive Hotel,"33.150,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05994/1050X700/tsr05994637339503555450732.jpg,"7,5",+33000,Antalya - Kaş-Çukurbağ Yarımadası ,"165 km, DalamanHA",Denize Sıfır,Özel Plaj,Var,"1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0"
97,Get Enjoy Hotels,"7.087,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12110/1050X700/tsr12110637787294971861367.jpg,"7,2","7000-9000",Antalya - Kemer-Beldibi ,"40 km, Antalya HA ","200 - 300 Metre Arası",Özel Plaj,Yok,"0","1","1","1","2","0","0","3","1","0","0","1","1","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","1"
215,Alexius Beach Hotel,"16.081,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02606/1050X700/tsr02606637877738148565606.jpg,"7,1","15000-17000",Antalya - Kemer-Beldibi ,"40 km, Antalya HA ","50 Metreye Kadar",Özel Plaj,Yok,"0","0","1","1","1","0","0","2","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","1","1","1"
404,Olympos Village Reluxury Hotel,"8.131,70 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11273/1050X700/tsr11273638145687776108401.jpg,"9","7000-9000",Antalya - Olimpos ,"85 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","0"
499,Olympos Forest House Hotel,"6.810,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11095/1050X700/tsr11095637287828750043046.jpg,"","5000-7000",Antalya - Olimpos ,"90 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
166,Club Hotel Turan Prince World,"19.967,91 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00148/1050X700/tsr00148638428382953047174.jpg,"8","19000-21000",Antalya - Side-Kızılağaç ,"75 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","0","1","1","3","1","1","7","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
496,No81 Hotel,"28.543,51 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06107/1050X700/tsr06107638394581408532651.jpg,"9,2","27000-29000",Bodrum - Türkbükü ,"38 km, Milas ",Denize Sıfır,Özel Plaj,Var,"1","0","1","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","1","0","0","1","1","1","0","1","0","0","0"
498,Olsen Hotel,"6.210,42 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13079/1050X700/tsr13079638175105173377036.jpg,"","5000-7000",Antalya - Muratpaşa ,"No Info km, No Info",No Info,Yok,Yok,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
503,Otto Palace Boutique Hotel,"9.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12260/1050X700/tsr12260637837989349613095.jpg,"","9000-11000",Antalya - Adrasan ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
500,Oscar Garden Hotel,"8.138,09 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11436/1050X700/tsr11436638027581744831302.jpg,"","7000-9000",Antalya - Muratpaşa ,"14 km, Antalya ","500 - 600 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
497,Odette Bodrum,"28.348,15 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11650/1050X700/tsr11650638198277251558381.jpg,"","27000-29000",Bodrum - Ortakent-Yahşi ,"47 km, Milas ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
405,Örsmaris Boutique Hotel,"13.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02280/1050X700/tsr02280638459338154058732.jpg,"8,2","13000-15000",Marmaris - Siteler ,"90 km, Dalaman ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","1","2","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0"
502,Otel Safran Palas,"10.760,32 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10515/tsr10515637101993532831361.jpg,"","9000-11000",İzmir - Foça ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
504,Park Ulusoy Hotel,"28.470,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13032/1050X700/tsr13032638348639677036951.jpg,"","27000-29000",İzmir - Bornova ,"No Info km, No Info",No Info,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
590,Collesium Garden,"22.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13127/1050X700/tsr13127638192732306955783.jpg,"","21000-23000",Antalya - Konyaaltı ,"21 km, Antalya ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
589,Babylon Town Otel,"23.287,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11850/1050X700/tsr11850637674366965744946.jpg,"","23000-25000",Antalya - Olimpos ,"70 km, Antalya ","750 Metre ve Üzeri",Yok,Yok,"1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","0"
501,Otel Gümüşlük,"15.471,05 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02933/tsr02933635488092273782500.jpg,"8,3","15000-17000",Bodrum - Gümüşlük ,"60 km, Milas HA ","50 - 100 Metre Arası",Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
592,Villa Çapa,"28.775,97 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13818/1050X700/tsr13818638467098344424583.jpg,"","27000-29000",Antalya - Kaş ,"205 km, Antalya ","100 - 200 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
591,Villa Ay,"9.055,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13289/1050X700/tsr13289638244142173725321.jpg,"","9000-11000",Antalya - Kaş ,"153 km, Dalaman ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
98,Hedef Kleopatra Hotel,"10.282,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11412/1050X700/tsr11412637896969254954584.jpg,"8,5","9000-11000",Antalya - Alanya ,"110 km, Antalya HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","1","1","0","0","1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
217,Anemon Ege Sağlık Oteli,"5.616,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02236/1050X700/tsr02236637820025434701312.jpg,"6","5000-7000",İzmir - Bornova ,"35 km, Adnan Menderes HA ",Uygun Değil,Yok,Yok,"0","0","0","1","1","0","0","1","0","1","0","1","0","1","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0"
167,Club Marco Polo,"19.762,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00040/1050X700/tsr00040637173830144846714.jpg,"7,7","19000-21000",Antalya - Kemer-Çamyuva ,"65 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"3","0","1","1","6","0","1","4","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
216,Ambrosia Hotel,"7.631,25 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02969/1050X700/tsr02969637333653705005772.jpg,"8,8","7000-9000",Bodrum - Bitez ,"45 km, Bodrum Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"1","0","1","1","1","0","0","3","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","0"
406,Palmalife Hotel,"19.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02906/1050X700/tsr02906637347296191491269.jpg,"","19000-21000",Bodrum - Yalıkavak-Gökçebel ,"45 km, Milas ",Denize Sıfır,Özel Plaj,Var,"1","1","4","1","1","1","0","3","0","0","0","1","0","1","1","0","1","0","1","0","0","1","1","0","1","1","0","1","0"
506,Serez Otel Alaçatı By La Mira,"9.100,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13062/1050X700/tsr13062638173274604868846.jpg,"","9000-11000",Çeşme - Alaçatı ,"90 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
218,Anemon İzmir,"15.237,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01017/1050X700/tsr01017637309336860914486.jpg,"7","15000-17000",İzmir - Kahramanlar ,"14 km, Adnan Menderes HA ",Uygun Değil,Yok,Yok,"0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
509,Villa Peri Alaçatı,"14.802,10 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09794/tsr09794636940426312814330.jpg,"","13000-15000",Çeşme - Alaçatı ,"84 km, Adnan Menderes HA ",No Info,Halk Plajı,Yok,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
512,Wind Of Alaçatı,"9.300,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13054/1050X700/tsr13054638181291524162685.jpg,"","9000-11000",Çeşme - Alaçatı ,"90 km, Adnan Menderes ",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
505,Sea View Otel,"18.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04513/1050X700/tsr04513637341455020439425.jpg,"","17000-19000",Antalya - Kaş-Küçükçakıl Mevkii ,"160 km, Dalaman HA ",Denize Sıfır,Yok,Yok,"1","0","1","1","0","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0"
508,Side Erenler Hotel,"11.250,01 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09766/1050X700/tsr09766637637541710535024.jpg,"","11000-13000",Antalya - Side ,"60 km, Antalya HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
507,Si Urla,"20.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13441/1050X700/tsr13441638314190703047211.jpg,"","19000-21000",İzmir - Urla ,"60 km, Adnan Menderes ","50 Metreye Kadar",Yok,Yok,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
511,Vinifera Hotel Yedibilgiler Vineyards,"19.573,29 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09429/tsr09429636903140985208063.jpg,"","19000-21000",İzmir - Selçuk ,"No Info km, No Info",No Info,Yok,Yok,"0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1"
510,Villamer Alaçatı,"10.152,99 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11014/1050X700/tsr11014637279080081405529.jpg,"","9000-11000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
168,Club Sun Heaven Family Hotel,"18.460,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04918/1050X700/tsr04918638362610178499171.jpg,"8","17000-19000",Antalya - Alanya ,"50 km, Gazipaşa HA ","100 - 200 Metre Arası",Mavi Bayraklı Özel Plaj,Yok,"1","0","0","1","2","1","0","1","1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","1","1","0","1","1"
99,Justiniano Club Alanya,"19.192,32 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00172/1050X700/tsr00172637853705295790077.jpg,"7,2","19000-21000",Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"2","0","1","1","2","1","0","4","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1"
409,Ados Hotel,"4.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07317/1050X700/tsr07317637335179206763608.jpg,"7,1",+33000,Çeşme - Çeşme Merkez ,"70 km, Adnan Menderes HA ","200 - 300 Metre Arası",Halk Plajı,Yok,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
408,Vinifera Ephesus Hotel,"11.870,81 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06580/1050X700/tsr06580637339498617101102.jpg,"8,6","11000-13000",İzmir - Selçuk ,"44 km, Adnan Menderes HA ",No Info,Yok,Yok,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
219,Aqı Hydros Club,"17.000,86 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01572/1050X700/tsr01572638359272704572123.jpg,"8,4","15000-17000",Antalya - Kemer-Merkez ,"65 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","0","1","2","1","0","2","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
412,Elegance East Hotel,"22.573,83 TL",https://cdn.tatilsepeti.com/Files/TesisResim/03616/tsr03616635492404906678750.jpg,"9,3","21000-23000",Antalya - Muratpaşa ,"15 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
410,Alaroof Butik Otel,"15.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04543/1050X700/tsr04543637336954197794066.jpg,"7,1","15000-17000",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
407,Villa Sonata Hotel,"6.132,64 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06781/1050X700/tsr06781637341404469193748.jpg,"8","5000-7000",Antalya - Alanya ,"45 km, Gazipaşa-Alanya HA ","200 - 300 Metre Arası",Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
411,Casa Luna Hotel Alaçatı,"26.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10697/1050X700/tsr10697637166363075498543.jpg,"","25000-27000",Çeşme - Alaçatı ,"80 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
169,Cornelia Diamond Golf Resort Spa,"14.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13614/1050X700/tsr13614638369462162574369.jpg,"","13000-15000",Antalya - Belek-İskele ,"35 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","0","1","1","1","1","0","1","1","0","1","0","1","0","1","1","1","0","0","1","0","0","0","0","1","1","1","1","0"
413,Kemerlihan Deluxe Hotel,"23.450,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04012/1050X700/tsr04012637337820947798477.jpg,"7,9","23000-25000",Çeşme - Alaçatı ,"110 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1"
100,Kamelya Aishen K Club,"24.006,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05936/1050X700/tsr05936637419916513192117.jpg,"7,4","23000-25000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"6","1","9","1","7","2","0","13","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
220,Arabella World Hotel,"19.687,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02706/1050X700/tsr02706638265732583597652.jpg,"6,4","19000-21000",Antalya - Alanya-İncekum ,"107 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"0","1","1","1","1","1","0","2","1","0","1","1","0","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","1"
513,Yalıkavak Marina Garden Hotel,"23.629,27 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08874/1050X700/tsr08874638427299571034692.jpg,"","23000-25000",Bodrum - Yalıkavak ,"52 km, Milas ","50 - 100 Metre Arası",Yok,Var,"1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0"
621,Umayra Hotel,"12.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11657/1050X700/tsr11657637582579363642207.jpg,"","11000-13000",Bodrum - Torba ,"30 km, Milas HA ",No Info,Özel Plaj,Var,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
515,Yüzbaşı Beach Hotel,"4.960,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07776/1050X700/tsr07776637336182048880960.jpg,"6",+33000,Marmaris - Siteler ,"90 km, Dalaman HA ",Denize Sıfır,Özel Plaj,Yok,"1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
221,Asel Hotel Didim,"12.021,44 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10144/1050X700/tsr10144637338889630551368.jpg,"8,2","11000-13000",Didim - Altınkum ,"80 km, Milas HA ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
514,Yayla Hotel,"6.873,33 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13625/1050X700/tsr13625638376307589769202.jpg,"","5000-7000",İzmir - Konak ,"No Info km, No Info",No Info,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
516,Alura Boutique Hotel Çeşme,"28.910,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06169/tsr06169635937461730556873.jpg,"10","27000-29000",Çeşme - Alaçatı ,"95 km, Adnan Menderes HA ",No Info,Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
414,Kimera Lounge Hotel Çıralı,"33.284,34 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05096/1050X700/tsr05096638458630948169904.jpg,"9,7",+33000,Antalya - Çıralı ,"100 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1"
620,Fener Konaklama,"20.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13831/1050X700/tsr13831638497675051924279.jpg,"","19000-21000",Antalya - Muratpaşa ,"No Info km, No Info",No Info,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
517,Hotel Villa Turka Alanya,"11.862,62 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06655/tsr06655636110898265521016.jpg,"10","11000-13000",Antalya - Alanya ,"35 km, Gazipaşa-Alanya HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0"
